Date,AAPL
2011-11-04,12.085144996643066
2011-11-07,12.069740295410156
2011-11-08,12.266012191772461
2011-11-09,11.93537712097168
2011-11-10,11.63161849975586
2011-11-11,11.61350154876709
2011-11-14,11.451659202575684
2011-11-15,11.740621566772461
2011-11-16,11.61803150177002
2011-11-17,11.395796775817871
2011-11-18,11.321213722229004
2011-11-21,11.142165184020996
2011-11-22,11.368619918823242
2011-11-23,11.081168174743652
2011-11-25,10.977903366088867
2011-11-28,11.35684585571289
2011-11-29,11.268677711486816
2011-11-30,11.540430068969727
2011-12-01,11.713445663452148
2011-12-02,11.766890525817871
2011-12-05,11.866832733154297
2011-12-06,11.804635047912598
2011-12-07,11.748473167419434
2011-12-08,11.795876502990723
2011-12-09,11.885252952575684
2011-12-12,11.831507682800293
2011-12-13,11.740015029907227
2011-12-14,11.479740142822266
2011-12-15,11.44199275970459
2011-12-16,11.504799842834473
2011-12-19,11.540731430053711
2011-12-20,11.955606460571289
2011-12-21,11.970704078674316
2011-12-22,12.034114837646484
2011-12-23,12.17844295501709
2011-12-27,12.275069236755371
2011-12-28,12.157610893249512
2011-12-29,12.232492446899414
2011-12-30,12.228870391845703
2012-01-03,12.41698169708252
2012-01-04,12.483712196350098
2012-01-05,12.622305870056152
2012-01-06,12.75425910949707
2012-01-09,12.734026908874512
2012-01-10,12.779619216918945
2012-01-11,12.75878620147705
2012-01-12,12.72376537322998
2012-01-13,12.676054954528809
2012-01-17,12.823707580566406
2012-01-18,12.956864356994629
2012-01-19,12.91579818725586
2012-01-20,12.690848350524902
2012-01-23,12.905537605285645
2012-01-24,12.694170951843262
2012-01-25,13.486781120300293
2012-01-26,13.425488471984863
2012-01-27,13.505504608154297
2012-01-30,13.678519248962402
2012-01-31,13.783297538757324
2012-02-01,13.77453899383545
2012-02-02,13.742231369018555
2012-02-03,13.87991714477539
2012-02-06,14.009452819824219
2012-02-07,14.156197547912598
2012-02-08,14.393231391906738
2012-02-09,14.891139030456543
2012-02-10,14.89869213104248
2012-02-13,15.17587661743164
2012-02-14,15.383010864257812
2012-02-15,15.027018547058105
2012-02-16,15.164094924926758
2012-02-17,15.161386489868164
2012-02-21,15.545761108398438
2012-02-22,15.49111270904541
2012-02-23,15.592262268066406
2012-02-24,15.774031639099121
2012-02-27,15.875188827514648
2012-02-28,16.166561126708984
2012-02-29,16.37883186340332
2012-03-01,16.44013023376465
2012-03-02,16.46156883239746
2012-03-05,16.0986270904541
2012-03-06,16.01106071472168
2012-03-07,16.024049758911133
2012-03-08,16.365253448486328
2012-03-09,16.461267471313477
2012-03-12,16.667497634887695
2012-03-13,17.15363311767578
2012-03-14,17.80221939086914
2012-03-15,17.680835723876953
2012-03-16,17.681129455566406
2012-03-19,18.15005874633789
2012-03-20,18.296804428100586
2012-03-21,18.19232940673828
2012-03-22,18.096912384033203
2012-03-23,17.997568130493164
2012-03-26,18.32760238647461
